Economic_Variable,Fashion_Trend,Lag_Months,Cross_Correlation
Seasonally Adjusted Turnover ($m),thrift_store,4,0.8149827969895297
Seasonally Adjusted Turnover ($m),thrift_store,5,0.8161086260328073
Seasonally Adjusted Turnover ($m),thrift_store,6,0.8238710833959874
Seasonally Adjusted Turnover ($m),thrift_store,7,0.8200968238632992
Seasonally Adjusted Turnover ($m),thrift_store,8,0.8131348081939179
Seasonally Adjusted Turnover ($m),thrift_store,9,0.813152899844914
Seasonally Adjusted Turnover ($m),thrift_store,10,0.7993816749061514
Seasonally Adjusted Turnover ($m),thrift_store,11,0.8144896692159155
Seasonally Adjusted Turnover ($m),thrift_store,12,0.8094961455083645
Seasonally Adjusted Turnover ($m),thrift_store,13,0.8022172317351973
Seasonally Adjusted Turnover ($m),thrift_store,14,0.8037228924676582
Seasonally Adjusted Turnover ($m),thrift_store,15,0.8011790595768599
Seasonally Adjusted Turnover ($m),thrift_store,16,0.8034601225400999
Seasonally Adjusted Turnover ($m),thrift_store,17,0.8029861389735515
Seasonally Adjusted Turnover ($m),thrift_store,18,0.7949390679888297
Seasonally Adjusted Turnover ($m),thrift_store,19,0.7930785869888447
Seasonally Adjusted Turnover ($m),thrift_store,20,0.7854827818226707
Seasonally Adjusted Turnover ($m),thrift_store,21,0.7839579763794889
Seasonally Adjusted Turnover ($m),thrift_store,22,0.7741745841911984
Seasonally Adjusted Turnover ($m),thrift_store,23,0.7668042865348452
Seasonally Adjusted Turnover ($m),thrift_store,24,0.7577298948223314
Seasonally Adjusted Turnover ($m),thrift_store,25,0.7497227174685502
Seasonally Adjusted Turnover ($m),thrift_store,26,0.7448023637977863
Seasonally Adjusted Turnover ($m),thrift_store,27,0.7381203267474347
Seasonally Adjusted Turnover ($m),thrift_store,28,0.733518482025715
Seasonally Adjusted Turnover ($m),thrift_store,29,0.7206414666451377
Seasonally Adjusted Turnover ($m),thrift_store,30,0.7149436728362424
Seasonally Adjusted Turnover ($m),thrift_store,31,0.7112448177131198
Seasonally Adjusted Turnover ($m),thrift_store,32,0.6923196820657025
Seasonally Adjusted Turnover ($m),thrift_store,33,0.6931793064149893
Seasonally Adjusted Turnover ($m),thrift_store,34,0.6800761583933097
Seasonally Adjusted Turnover ($m),thrift_store,35,0.6707351721307806
Seasonally Adjusted Turnover ($m),thrift_store,36,0.665528312946548
Seasonally Adjusted Turnover ($m),thrift_store,37,0.6509441791799442
Seasonally Adjusted Turnover ($m),thrift_store,38,0.6408703132480701
Seasonally Adjusted Turnover ($m),thrift_store,39,0.625437773965049
Seasonally Adjusted Turnover ($m),thrift_store,40,0.6189485123988331
Seasonally Adjusted Turnover ($m),thrift_store,41,0.6101876442071412
Seasonally Adjusted Turnover ($m),thrift_store,42,0.607609321426355
Seasonally Adjusted Turnover ($m),thrift_store,43,0.5960329189196129
Seasonally Adjusted Turnover ($m),thrift_store,44,0.5811155771006375
Seasonally Adjusted Turnover ($m),thrift_store,45,0.5738406081427749
Seasonally Adjusted Turnover ($m),thrift_store,46,0.5552547926499083
Seasonally Adjusted Turnover ($m),thrift_store,47,0.5462673046938739
Seasonally Adjusted Turnover ($m),thrift_store,48,0.5312463456811556
Seasonally Adjusted Turnover ($m),second_hand_clothing,0,-0.3021440160220954
Seasonally Adjusted Turnover ($m),second_hand_clothing,1,-0.3297585204939369
Seasonally Adjusted Turnover ($m),second_hand_clothing,2,-0.28575483141457286
Seasonally Adjusted Turnover ($m),second_hand_clothing,3,-0.26083083839786897
Seasonally Adjusted Turnover ($m),second_hand_clothing,4,-0.24547334565386938
Seasonally Adjusted Turnover ($m),second_hand_clothing,5,-0.2523016281440808
Seasonally Adjusted Turnover ($m),second_hand_clothing,6,-0.24521267913891498
Seasonally Adjusted Turnover ($m),second_hand_clothing,7,-0.2495012057457733
Seasonally Adjusted Turnover ($m),second_hand_clothing,8,-0.24823474537448048
Seasonally Adjusted Turnover ($m),second_hand_clothing,9,-0.24350544335701932
Seasonally Adjusted Turnover ($m),second_hand_clothing,10,-0.27739315420644556
Seasonally Adjusted Turnover ($m),second_hand_clothing,11,-0.2708386520948879
Seasonally Adjusted Turnover ($m),second_hand_clothing,12,-0.2501961117740578
Seasonally Adjusted Turnover ($m),second_hand_clothing,13,-0.25538882103855265
Seasonally Adjusted Turnover ($m),second_hand_clothing,14,-0.22876905491512217
Seasonally Adjusted Turnover ($m),second_hand_clothing,15,-0.2310007078258864
Seasonally Adjusted Turnover ($m),second_hand_clothing,16,-0.2339585920813767
Seasonally Adjusted Turnover ($m),second_hand_clothing,17,-0.20292091464883324
Seasonally Adjusted Turnover ($m),second_hand_clothing,18,-0.21799950516351735
Seasonally Adjusted Turnover ($m),second_hand_clothing,19,-0.2165489091967307
Seasonally Adjusted Turnover ($m),second_hand_clothing,20,-0.19708650585131968
Seasonally Adjusted Turnover ($m),second_hand_clothing,21,-0.21812255216334261
Seasonally Adjusted Turnover ($m),second_hand_clothing,22,-0.2058055349710345
Seasonally Adjusted Turnover ($m),second_hand_clothing,23,-0.21853037917911866
Seasonally Adjusted Turnover ($m),second_hand_clothing,24,-0.20334006994445936
Seasonally Adjusted Turnover ($m),second_hand_clothing,25,-0.22308127753974027
Seasonally Adjusted Turnover ($m),second_hand_clothing,26,-0.20184373686040089
Seasonally Adjusted Turnover ($m),second_hand_clothing,27,-0.20345111518403092
Seasonally Adjusted Turnover ($m),second_hand_clothing,28,-0.21961359426657476
Seasonally Adjusted Turnover ($m),second_hand_clothing,29,-0.2041752581933875
Seasonally Adjusted Turnover ($m),second_hand_clothing,30,-0.1878018560937692
Seasonally Adjusted Turnover ($m),second_hand_clothing,31,-0.1966293328514879
Seasonally Adjusted Turnover ($m),second_hand_clothing,32,-0.19187071617987064
Seasonally Adjusted Turnover ($m),second_hand_clothing,33,-0.22636953908812021
Seasonally Adjusted Turnover ($m),second_hand_clothing,34,-0.23102719984544456
Seasonally Adjusted Turnover ($m),second_hand_clothing,35,-0.23597251618352835
Seasonally Adjusted Turnover ($m),second_hand_clothing,36,-0.2156317942266201
Seasonally Adjusted Turnover ($m),second_hand_clothing,37,-0.24411218198194873
Seasonally Adjusted Turnover ($m),second_hand_clothing,38,-0.23335896470598572
Seasonally Adjusted Turnover ($m),second_hand_clothing,39,-0.22284551093724486
Seasonally Adjusted Turnover ($m),second_hand_clothing,40,-0.21367760385354978
Seasonally Adjusted Turnover ($m),second_hand_clothing,41,-0.17858039674862877
Seasonally Adjusted Turnover ($m),second_hand_clothing,42,-0.16796245875547963
Seasonally Adjusted Turnover ($m),second_hand_clothing,43,-0.18618109857006743
Seasonally Adjusted Turnover ($m),second_hand_clothing,44,-0.18276396933119304
Seasonally Adjusted Turnover ($m),second_hand_clothing,45,-0.16154839686501216
Seasonally Adjusted Turnover ($m),second_hand_clothing,46,-0.1694781293973311
Seasonally Adjusted Turnover ($m),second_hand_clothing,47,-0.18167256134884674
Seasonally Adjusted Turnover ($m),second_hand_clothing,48,-0.1973697720053169
Seasonally Adjusted Turnover ($m),vintage_clothing,0,-0.5433516900065023
Seasonally Adjusted Turnover ($m),vintage_clothing,1,-0.5523478202076493
Seasonally Adjusted Turnover ($m),vintage_clothing,2,-0.5558685556667625
Seasonally Adjusted Turnover ($m),vintage_clothing,3,-0.5611912170938107
Seasonally Adjusted Turnover ($m),vintage_clothing,4,-0.561130535272626
Seasonally Adjusted Turnover ($m),vintage_clothing,5,-0.5587472413132875
Seasonally Adjusted Turnover ($m),vintage_clothing,6,-0.5512336197887717
Seasonally Adjusted Turnover ($m),vintage_clothing,7,-0.5565464633634177
Seasonally Adjusted Turnover ($m),vintage_clothing,8,-0.5570518766667445
Seasonally Adjusted Turnover ($m),vintage_clothing,9,-0.5499619239207663
Seasonally Adjusted Turnover ($m),vintage_clothing,10,-0.570155221427695
Seasonally Adjusted Turnover ($m),vintage_clothing,11,-0.5730406094862618
Seasonally Adjusted Turnover ($m),vintage_clothing,12,-0.5697249376826217
Seasonally Adjusted Turnover ($m),vintage_clothing,13,-0.5764818365517728
Seasonally Adjusted Turnover ($m),vintage_clothing,14,-0.5681980306151927
Seasonally Adjusted Turnover ($m),vintage_clothing,15,-0.5559521902529739
Seasonally Adjusted Turnover ($m),vintage_clothing,16,-0.5444726995927643
Seasonally Adjusted Turnover ($m),vintage_clothing,17,-0.5417919489721333
Seasonally Adjusted Turnover ($m),vintage_clothing,18,-0.528046721295907
Seasonally Adjusted Turnover ($m),vintage_clothing,19,-0.5336188280281321
Seasonally Adjusted Turnover ($m),vintage_clothing,20,-0.5270133732749526
Seasonally Adjusted Turnover ($m),vintage_clothing,21,-0.521077546162428
Seasonally Adjusted Turnover ($m),vintage_clothing,22,-0.5350387779149317
Seasonally Adjusted Turnover ($m),vintage_clothing,23,-0.5193429755709418
Seasonally Adjusted Turnover ($m),vintage_clothing,24,-0.5214163815562023
Seasonally Adjusted Turnover ($m),vintage_clothing,25,-0.5367780782521526
Seasonally Adjusted Turnover ($m),vintage_clothing,26,-0.5310476921656339
Seasonally Adjusted Turnover ($m),vintage_clothing,27,-0.5341891540438658
Seasonally Adjusted Turnover ($m),vintage_clothing,28,-0.5348023192287753
Seasonally Adjusted Turnover ($m),vintage_clothing,29,-0.5291816753006079
Seasonally Adjusted Turnover ($m),vintage_clothing,30,-0.5240327579691263
Seasonally Adjusted Turnover ($m),vintage_clothing,31,-0.5272177559803559
Seasonally Adjusted Turnover ($m),vintage_clothing,32,-0.5232597566274085
Seasonally Adjusted Turnover ($m),vintage_clothing,33,-0.5279321028407313
Seasonally Adjusted Turnover ($m),vintage_clothing,34,-0.5480987854582117
Seasonally Adjusted Turnover ($m),vintage_clothing,35,-0.5541237705045748
Seasonally Adjusted Turnover ($m),vintage_clothing,36,-0.5680260365798966
Seasonally Adjusted Turnover ($m),vintage_clothing,37,-0.5886342129150857
Seasonally Adjusted Turnover ($m),vintage_clothing,38,-0.5759821300950437
Seasonally Adjusted Turnover ($m),vintage_clothing,39,-0.5819259197102774
Seasonally Adjusted Turnover ($m),vintage_clothing,40,-0.5890448585379925
Seasonally Adjusted Turnover ($m),vintage_clothing,41,-0.591921500221482
Seasonally Adjusted Turnover ($m),vintage_clothing,42,-0.6116828779035249
Seasonally Adjusted Turnover ($m),vintage_clothing,43,-0.6162445292704319
Seasonally Adjusted Turnover ($m),vintage_clothing,44,-0.6338099502892117
Seasonally Adjusted Turnover ($m),vintage_clothing,45,-0.6369925232026509
Seasonally Adjusted Turnover ($m),vintage_clothing,46,-0.6570130934147
Seasonally Adjusted Turnover ($m),vintage_clothing,47,-0.6748721800306647
Seasonally Adjusted Turnover ($m),vintage_clothing,48,-0.7018058409774786
Seasonally Adjusted Turnover ($m),short_skirts,0,-0.7291221833654412
Seasonally Adjusted Turnover ($m),short_skirts,1,-0.7404972534209356
Seasonally Adjusted Turnover ($m),short_skirts,2,-0.7500357776070785
Seasonally Adjusted Turnover ($m),short_skirts,3,-0.7679044583600149
Seasonally Adjusted Turnover ($m),short_skirts,4,-0.7851418389011332
Seasonally Adjusted Turnover ($m),short_skirts,5,-0.7863899128153008
Seasonally Adjusted Turnover ($m),short_skirts,6,-0.794126026890103
Seasonally Adjusted Turnover ($m),short_skirts,7,-0.7996103129955767
Seasonally Adjusted Turnover ($m),short_skirts,8,-0.7881417763898935
Seasonally Adjusted Turnover ($m),short_skirts,9,-0.7880307314805558
Seasonally Adjusted Turnover ($m),short_skirts,10,-0.786901767294898
Seasonally Adjusted Turnover ($m),short_skirts,11,-0.8168799622723111
Seasonally Adjusted Turnover ($m),short_skirts,12,-0.8108537182896216
Seasonally Adjusted Turnover ($m),short_skirts,13,-0.8166096562118148
Seasonally Adjusted Turnover ($m),short_skirts,14,-0.821860780471447
Seasonally Adjusted Turnover ($m),short_skirts,15,-0.8214377829031687
Seasonally Adjusted Turnover ($m),short_skirts,16,-0.8415594348772277
Seasonally Adjusted Turnover ($m),short_skirts,17,-0.838347754005708
Seasonally Adjusted Turnover ($m),short_skirts,18,-0.839347347404542
Seasonally Adjusted Turnover ($m),short_skirts,19,-0.8391465266149706
Seasonally Adjusted Turnover ($m),short_skirts,20,-0.8424553750399109
Seasonally Adjusted Turnover ($m),short_skirts,21,-0.8554837120501508
Seasonally Adjusted Turnover ($m),short_skirts,22,-0.8596221032027866
Seasonally Adjusted Turnover ($m),short_skirts,23,-0.8618128413545519
Seasonally Adjusted Turnover ($m),short_skirts,24,-0.860411286536322
Seasonally Adjusted Turnover ($m),short_skirts,25,-0.8529704672747688
Seasonally Adjusted Turnover ($m),short_skirts,26,-0.86200262640887
Seasonally Adjusted Turnover ($m),short_skirts,27,-0.857995116283499
Seasonally Adjusted Turnover ($m),short_skirts,28,-0.8673782957611247
Seasonally Adjusted Turnover ($m),short_skirts,29,-0.8679783244250288
Seasonally Adjusted Turnover ($m),short_skirts,30,-0.8787176043773605
Seasonally Adjusted Turnover ($m),short_skirts,31,-0.8897470555476876
Seasonally Adjusted Turnover ($m),short_skirts,32,-0.885326114804322
Seasonally Adjusted Turnover ($m),short_skirts,33,-0.8955408698099161
Seasonally Adjusted Turnover ($m),short_skirts,34,-0.8715816944858078
Seasonally Adjusted Turnover ($m),short_skirts,35,-0.8708071177331285
Seasonally Adjusted Turnover ($m),short_skirts,36,-0.8678406059361421
Seasonally Adjusted Turnover ($m),short_skirts,37,-0.8516433910808696
Seasonally Adjusted Turnover ($m),short_skirts,38,-0.8622974128795775
Seasonally Adjusted Turnover ($m),short_skirts,39,-0.8623765457116026
Seasonally Adjusted Turnover ($m),short_skirts,40,-0.8673713546739835
Seasonally Adjusted Turnover ($m),short_skirts,41,-0.8605012360059626
Seasonally Adjusted Turnover ($m),short_skirts,42,-0.8561509181047318
Seasonally Adjusted Turnover ($m),short_skirts,43,-0.8502953656995933
Seasonally Adjusted Turnover ($m),short_skirts,44,-0.846729257352669
Seasonally Adjusted Turnover ($m),short_skirts,45,-0.8494101256192673
Seasonally Adjusted Turnover ($m),short_skirts,46,-0.8288508342493367
Seasonally Adjusted Turnover ($m),short_skirts,47,-0.8273883082500403
Seasonally Adjusted Turnover ($m),short_skirts,48,-0.8320361395500884
Seasonally Adjusted Turnover ($m),mini_skirts,0,0.14225570876561655
Seasonally Adjusted Turnover ($m),mini_skirts,1,0.14523827542991227
Seasonally Adjusted Turnover ($m),mini_skirts,2,0.10845983591164537
Seasonally Adjusted Turnover ($m),mini_skirts,3,0.049838299888832906
Seasonally Adjusted Turnover ($m),mini_skirts,4,0.005412980140521734
Seasonally Adjusted Turnover ($m),mini_skirts,5,-0.03179203288646871
Seasonally Adjusted Turnover ($m),mini_skirts,6,-0.03797989544539517
Seasonally Adjusted Turnover ($m),mini_skirts,7,-0.05394479270526004
Seasonally Adjusted Turnover ($m),mini_skirts,8,-0.045765459532422496
Seasonally Adjusted Turnover ($m),mini_skirts,9,-0.06960637683517559
Seasonally Adjusted Turnover ($m),mini_skirts,10,-0.05843675401933798
Seasonally Adjusted Turnover ($m),mini_skirts,11,-0.09585214628826347
Seasonally Adjusted Turnover ($m),mini_skirts,12,-0.11526921711213725
Seasonally Adjusted Turnover ($m),mini_skirts,13,-0.1249217067644698
Seasonally Adjusted Turnover ($m),mini_skirts,14,-0.18146533701955533
Seasonally Adjusted Turnover ($m),mini_skirts,15,-0.20729766632906188
Seasonally Adjusted Turnover ($m),mini_skirts,16,-0.23029411284581422
Seasonally Adjusted Turnover ($m),mini_skirts,17,-0.22640774898954005
Seasonally Adjusted Turnover ($m),mini_skirts,18,-0.23589632716672596
Seasonally Adjusted Turnover ($m),mini_skirts,19,-0.26342482204979084
Seasonally Adjusted Turnover ($m),mini_skirts,20,-0.2645463871070157
Seasonally Adjusted Turnover ($m),mini_skirts,21,-0.2606679195279071
Seasonally Adjusted Turnover ($m),mini_skirts,22,-0.27191690080957787
Seasonally Adjusted Turnover ($m),mini_skirts,23,-0.2951390121967745
Seasonally Adjusted Turnover ($m),mini_skirts,24,-0.3017026880651069
Seasonally Adjusted Turnover ($m),mini_skirts,25,-0.31494001701082946
Seasonally Adjusted Turnover ($m),mini_skirts,26,-0.32957208068544386
Seasonally Adjusted Turnover ($m),mini_skirts,27,-0.33498327897153596
Seasonally Adjusted Turnover ($m),mini_skirts,28,-0.38773426378663384
Seasonally Adjusted Turnover ($m),mini_skirts,29,-0.3960583196185713
Seasonally Adjusted Turnover ($m),mini_skirts,30,-0.40713110467724395
Seasonally Adjusted Turnover ($m),mini_skirts,31,-0.41450516316572494
Seasonally Adjusted Turnover ($m),mini_skirts,32,-0.40926561374162534
Seasonally Adjusted Turnover ($m),mini_skirts,33,-0.4424516922782604
Seasonally Adjusted Turnover ($m),mini_skirts,34,-0.4462416563406374
Seasonally Adjusted Turnover ($m),mini_skirts,35,-0.4242200516854881
Seasonally Adjusted Turnover ($m),mini_skirts,36,-0.42891644990901695
Seasonally Adjusted Turnover ($m),mini_skirts,37,-0.4589128602452267
Seasonally Adjusted Turnover ($m),mini_skirts,38,-0.4515377058377806
Seasonally Adjusted Turnover ($m),mini_skirts,39,-0.4797695767651983
Seasonally Adjusted Turnover ($m),mini_skirts,40,-0.47739845744923576
Seasonally Adjusted Turnover ($m),mini_skirts,41,-0.4762404926433752
Seasonally Adjusted Turnover ($m),mini_skirts,42,-0.48365511221085106
Seasonally Adjusted Turnover ($m),mini_skirts,43,-0.48516477070175895
Seasonally Adjusted Turnover ($m),mini_skirts,44,-0.46929573681080783
Seasonally Adjusted Turnover ($m),mini_skirts,45,-0.473639599944768
Seasonally Adjusted Turnover ($m),mini_skirts,46,-0.49147862330963
Seasonally Adjusted Turnover ($m),mini_skirts,47,-0.4833441093706724
Seasonally Adjusted Turnover ($m),mini_skirts,48,-0.47494207729062604
Seasonally Adjusted Turnover ($m),fast_fashion,0,0.7804354365736166
Seasonally Adjusted Turnover ($m),fast_fashion,1,0.7990386698172746
Seasonally Adjusted Turnover ($m),fast_fashion,2,0.8045670244143234
Seasonally Adjusted Turnover ($m),fast_fashion,3,0.7945252542481613
Seasonally Adjusted Turnover ($m),fast_fashion,4,0.8007100707460635
Seasonally Adjusted Turnover ($m),fast_fashion,5,0.7986756640874069
Seasonally Adjusted Turnover ($m),fast_fashion,6,0.7901993075861803
Seasonally Adjusted Turnover ($m),fast_fashion,7,0.7950716030795566
Seasonally Adjusted Turnover ($m),fast_fashion,8,0.7947453222381416
Seasonally Adjusted Turnover ($m),fast_fashion,9,0.782198469150596
Seasonally Adjusted Turnover ($m),fast_fashion,10,0.7712098549642369
Seasonally Adjusted Turnover ($m),fast_fashion,11,0.7669296553965959
Seasonally Adjusted Turnover ($m),fast_fashion,12,0.7732323200121837
Seasonally Adjusted Turnover ($m),fast_fashion,13,0.7798945859803054
Seasonally Adjusted Turnover ($m),fast_fashion,14,0.7831608410276019
Seasonally Adjusted Turnover ($m),fast_fashion,15,0.7746538169622853
Seasonally Adjusted Turnover ($m),fast_fashion,16,0.7691887989556819
Seasonally Adjusted Turnover ($m),fast_fashion,17,0.7745301413459966
Seasonally Adjusted Turnover ($m),fast_fashion,18,0.7667882032370092
Seasonally Adjusted Turnover ($m),fast_fashion,19,0.7674825795495932
Seasonally Adjusted Turnover ($m),fast_fashion,20,0.7633928480716966
Seasonally Adjusted Turnover ($m),fast_fashion,21,0.7504920609480493
Seasonally Adjusted Turnover ($m),fast_fashion,22,0.7460366437577719
Seasonally Adjusted Turnover ($m),fast_fashion,23,0.7392495672832183
Seasonally Adjusted Turnover ($m),fast_fashion,24,0.7409552600043793
Seasonally Adjusted Turnover ($m),fast_fashion,25,0.7389249076948424
Seasonally Adjusted Turnover ($m),fast_fashion,26,0.7398608001909199
Seasonally Adjusted Turnover ($m),fast_fashion,27,0.7396337502864119
Seasonally Adjusted Turnover ($m),fast_fashion,28,0.7303904237974431
Seasonally Adjusted Turnover ($m),fast_fashion,29,0.7371400406626787
Seasonally Adjusted Turnover ($m),fast_fashion,30,0.7276424248879252
Seasonally Adjusted Turnover ($m),fast_fashion,31,0.7312329871312433
Seasonally Adjusted Turnover ($m),fast_fashion,32,0.7488446707532024
Seasonally Adjusted Turnover ($m),fast_fashion,33,0.741754728997235
Seasonally Adjusted Turnover ($m),fast_fashion,34,0.7364978856753692
Seasonally Adjusted Turnover ($m),fast_fashion,35,0.7252527563579196
Seasonally Adjusted Turnover ($m),fast_fashion,36,0.7243879525287282
Seasonally Adjusted Turnover ($m),fast_fashion,37,0.7205215743030454
Seasonally Adjusted Turnover ($m),fast_fashion,38,0.7272154164734297
Seasonally Adjusted Turnover ($m),fast_fashion,39,0.716182811047987
Seasonally Adjusted Turnover ($m),fast_fashion,40,0.6977345658099662
Seasonally Adjusted Turnover ($m),fast_fashion,41,0.7027604982849037
Seasonally Adjusted Turnover ($m),fast_fashion,42,0.6914738434807756
Seasonally Adjusted Turnover ($m),fast_fashion,43,0.6849216274834441
Seasonally Adjusted Turnover ($m),fast_fashion,44,0.6939385141470877
Seasonally Adjusted Turnover ($m),fast_fashion,45,0.6754915234124366
Seasonally Adjusted Turnover ($m),fast_fashion,46,0.6520811633188818
Seasonally Adjusted Turnover ($m),fast_fashion,47,0.6479970680373118
Seasonally Adjusted Turnover ($m),fast_fashion,48,0.6500238651008904
Seasonally Adjusted Turnover ($m),statement_pieces,0,0.10967533638830398
Seasonally Adjusted Turnover ($m),statement_pieces,1,0.10880966376698073
Seasonally Adjusted Turnover ($m),statement_pieces,2,0.06197802242549585
Seasonally Adjusted Turnover ($m),statement_pieces,3,0.06403088426718134
Seasonally Adjusted Turnover ($m),statement_pieces,4,0.1438615372621294
Seasonally Adjusted Turnover ($m),statement_pieces,5,0.14293154479865522
Seasonally Adjusted Turnover ($m),statement_pieces,6,0.14101074932594587
Seasonally Adjusted Turnover ($m),statement_pieces,7,0.13990408583814126
Seasonally Adjusted Turnover ($m),statement_pieces,8,0.060506549566442094
Seasonally Adjusted Turnover ($m),statement_pieces,9,0.14582489305038296
Seasonally Adjusted Turnover ($m),statement_pieces,10,0.1491018566623808
Seasonally Adjusted Turnover ($m),statement_pieces,11,0.10547139556064866
Seasonally Adjusted Turnover ($m),statement_pieces,12,0.10635394785636752
Seasonally Adjusted Turnover ($m),statement_pieces,13,0.10726697931034154
Seasonally Adjusted Turnover ($m),statement_pieces,14,0.10871345768097054
Seasonally Adjusted Turnover ($m),statement_pieces,15,0.10962784398167298
Seasonally Adjusted Turnover ($m),statement_pieces,16,0.11022470180425287
Seasonally Adjusted Turnover ($m),statement_pieces,17,0.11090509320016573
Seasonally Adjusted Turnover ($m),statement_pieces,18,0.11257934979888565
Seasonally Adjusted Turnover ($m),statement_pieces,19,0.11218237692152688
Seasonally Adjusted Turnover ($m),statement_pieces,20,0.1124988521428954
Seasonally Adjusted Turnover ($m),statement_pieces,21,0.12020991385285555
Seasonally Adjusted Turnover ($m),statement_pieces,22,0.10107720246309339
Seasonally Adjusted Turnover ($m),statement_pieces,23,0.11486089730387444
Seasonally Adjusted Turnover ($m),statement_pieces,24,0.11869858313970663
Seasonally Adjusted Turnover ($m),statement_pieces,25,0.12277185764499284
Seasonally Adjusted Turnover ($m),statement_pieces,26,0.11787075385484612
Seasonally Adjusted Turnover ($m),statement_pieces,27,0.11604648360905477
Seasonally Adjusted Turnover ($m),statement_pieces,28,0.11820235158354347
Seasonally Adjusted Turnover ($m),statement_pieces,29,0.12234553343192017
Seasonally Adjusted Turnover ($m),statement_pieces,30,0.12149312171475492
Seasonally Adjusted Turnover ($m),statement_pieces,31,0.12088541650785231
Seasonally Adjusted Turnover ($m),statement_pieces,32,0.12003319781052567
Seasonally Adjusted Turnover ($m),statement_pieces,33,0.11992032700447255
Seasonally Adjusted Turnover ($m),statement_pieces,34,0.12225537478490481
Seasonally Adjusted Turnover ($m),statement_pieces,35,0.11986981675986445
Seasonally Adjusted Turnover ($m),statement_pieces,36,0.11899915700641248
Seasonally Adjusted Turnover ($m),statement_pieces,37,0.11625789589951135
Seasonally Adjusted Turnover ($m),statement_pieces,38,0.11313352961860108
Seasonally Adjusted Turnover ($m),statement_pieces,39,0.11527883390730244
Seasonally Adjusted Turnover ($m),statement_pieces,40,0.12175309236044507
Seasonally Adjusted Turnover ($m),statement_pieces,41,0.12723705116462072
Seasonally Adjusted Turnover ($m),statement_pieces,42,0.12615464900529974
Seasonally Adjusted Turnover ($m),statement_pieces,43,0.12778397548144732
Seasonally Adjusted Turnover ($m),statement_pieces,44,0.12913700102197523
Seasonally Adjusted Turnover ($m),statement_pieces,45,0.13101783626667107
Seasonally Adjusted Turnover ($m),statement_pieces,46,0.13286184811298574
Seasonally Adjusted Turnover ($m),statement_pieces,47,0.13294640259999968
Seasonally Adjusted Turnover ($m),statement_pieces,48,0.08784507330155858
